,age_h,age_mean_h,age_max_h,emb0,emb1,emb2,dist_src_km,dist_tank_km,path_len_km,path_mean_rough,path_min_rough,path_mean_diam_m,path_min_diam_m,path_sum_L_over_D,path_wall_index,elevation_m,demand_lps,degree,inc_vel_mean_ms,inc_vel_min_ms,inc_abs_flow_m3s,inc_frac_sloshing,pressure_mean_m,pressure_min_m
J-165,86.2046127319336,63.67011642456055,87.61453247070312,-1048.3533248510703,-1362.1589535910214,-888.1697401403786,6.697726662400001,3.3984553824,6.6967266624000015,150.0,150.0,0.24466052811338346,0.15239999999999998,29559.126500000006,18621.08284692769,204.51037584,0.029652392308,3.0,0.0023645490873605013,0.00029641317087225616,7.668059697607532e-05,0.0,42.72249221801758,39.788330078125
J-166,59.02777099609375,43.63564682006836,74.58465576171875,89.28313328675442,-1252.326843633631,383.571203501772,5.759066106400001,1.0846216560000002,5.7580661064,150.0,150.0,0.26786207533809353,0.15239999999999998,23470.067000000003,14785.215727871513,198.53574720000003,0.17475984402800002,3.0,0.17188219726085663,0.00019110360881313682,0.012529180385172367,0.0,48.56547546386719,45.56806564331055
J-167,59.96390151977539,38.223140716552734,70.5315170288086,-1392.3710434894444,-622.5470802084068,373.5944736988217,4.489551551200001,1.7269132848,4.4885515512000005,150.0,150.0,0.25811764339509,0.15239999999999998,19237.076000000005,12118.598495413735,198.4703676,0.102206118168,2.0,0.07461357116699219,0.004813584964722395,0.0017278555314987898,0.0,49.04450607299805,46.25992202758789
J-168,99.19474792480469,87.10079956054688,99.5522232055664,-1197.7435841408817,-1579.1003463902803,-1165.884287497916,7.121033512000001,3.8217622320000006,7.120033512000001,150.0,150.0,0.24219557826323895,0.15239999999999998,31642.329500000003,19933.41850237977,208.43440152,0.10094431424000001,4.0,0.001197395147755742,3.659421417978592e-05,3.883065437548794e-05,0.0,38.7983283996582,35.86410140991211
J-169,47.9473876953125,51.27521896362305,61.21413803100586,3257.213494389113,-135.2321093812653,-831.4426086226389,8.0880011488,2.6057184360000005,8.0870011488,149.99999999999997,150.0,0.2147045087176481,0.15239999999999998,39896.30800000001,25133.099131144616,177.43736928,0.05993568658,3.0,0.051642317324876785,0.0005999660352244973,0.0009420315618626773,0.0,68.95204162597656,65.60877990722656
J-17,63.80067443847656,41.82113265991211,92.07173919677734,-1947.1922826781367,-352.6582867281161,477.6425809320732,3.8841882712000007,1.1215500048000002,3.8831882712000008,150.0,150.0,0.2745983223861566,0.15239999999999998,15264.876000000004,9616.269298217529,206.15687496,0.141322039936,4.0,0.22011961042881012,0.03475896269083023,0.010836603119969368,0.0,41.521419525146484,38.81996536254883
J-170,51.018218994140625,39.228084564208984,71.4072265625,-1512.2835331393337,-748.0024537803753,285.10451112518626,4.724416105600001,1.9617778392,4.7234161056,150.0,150.0,0.25538694858516336,0.15239999999999998,20392.905500000004,12846.725453983468,201.92234952,0.087064471032,3.0,0.03357638418674469,1.693334706942551e-05,0.001088857650756836,0.0,45.587615966796875,42.801055908203125
J-171,71.70394897460938,71.80728149414062,76.8155288696289,9745.999186445784,1298.9229954164855,2025.4974422807622,14.545377210400003,5.2782944472,14.544377210400002,149.99999999999997,150.0,0.1622258875408959,0.07619999999999999,102242.054,64408.45800954417,161.9565468,0.090218980852,3.0,0.003629881190136075,0.0006216514739207923,6.621435022680089e-05,0.0,81.72595977783203,75.13216400146484
J-172,69.08524322509766,61.091487884521484,75.68450164794922,9673.01602095852,1287.957695160927,2005.9332398463864,14.462695943200004,5.1956131800000005,14.461695943200002,149.99999999999997,150.0,0.16228206468888992,0.07619999999999999,101699.52600000003,64066.68678586548,160.93939872,0.0630901964,3.0,0.004252979997545481,0.00022408366203308105,7.75805747252889e-05,0.0,82.74315643310547,76.14939880371094
J-173,72.18635559082031,59.86635971069336,72.18635559082031,8096.039184674233,996.5379487785175,1415.3538239296374,12.761595865600002,3.4870305672,12.760595865600001,150.0,150.0,0.2397105488360432,0.1016,59138.378000000004,37254.843649419934,167.00933831999998,0.125549490836,3.0,0.008922205306589603,0.00018794112838804722,0.00016275409143418074,0.0,78.88262939453125,75.21691131591797
J-174,64.5294189453125,64.7930908203125,78.1797103881836,8002.390013790031,973.9113911925856,1367.1785485505384,12.668391683200001,3.3938263848,12.6673916832,150.0,150.0,0.24035296272223822,0.1016,58526.802,36869.57491141468,167.70364224,0.025866980523999997,1.0,0.0014173822710290551,0.0002963686711154878,2.585512811492663e-05,0.0,78.18885803222656,74.52385711669922
J-175,145.73751831054688,144.47422790527344,146.35386657714844,-6500.016245062884,-350.063144549294,2448.7887770780694,6.0779237872000005,2.1598131048,6.0769237872,150.0,150.0,0.2959112114339402,0.2032,20888.292,13158.799393575344,199.00587072,0.006939921604,1.0,0.00021390372421592474,4.472614818951115e-05,6.9367411015264224e-06,0.0,50.441436767578125,48.70298767089844
J-176,26.206581115722656,53.66835403442383,71.81464385986328,-1754.430817369787,-889.9614369201686,230.2641403328682,4.925584715199999,2.1629464488,4.924584715199999,150.00000000000003,150.0,0.24935071154674815,0.1016,22249.075,14016.03896659489,203.63267376,0.044794039444,3.0,0.027679963037371635,0.0012917612912133336,0.0008976410026662052,0.0,43.875823974609375,41.08864974975586
J-177,118.51063537597656,67.0011978149414,122.51063537597656,-4805.612636336507,-655.267480256285,1914.332767004411,5.900902043200001,0.9174766512000001,5.8999020432,145.58404627581427,140.0,0.3092063619945492,0.15239999999999998,21598.548,14655.945221828302,209.43441984000003,0.029652392308,3.0,0.05737912282347679,0.009919616393744946,0.0018607629463076591,0.0,38.8712043762207,36.57627487182617
J-178,118.5105209350586,104.45977783203125,127.5106201171875,-4190.935119310609,-607.1298555695566,1523.0510882181827,5.2929720424000015,1.525406652,5.291972042399999,145.07675131477373,140.0,0.32138413754132344,0.15239999999999998,18606.7665,12771.240977560272,200.09979792000001,0.039115921768,3.0,0.02941201440989971,5.692448030458763e-05,0.0009538101148791611,0.0,48.19953918457031,45.89738845825195
J-179,14.780930519104004,105.89307403564453,127.51057434082031,-3984.002177701155,-576.6287827366717,1367.1570480087055,5.087132372800002,1.8685111728000001,5.086132372800002,144.87750367266648,140.0,0.32616714003523495,0.15239999999999998,17593.776,12133.096950413501,199.28348256,0.024605176596000002,3.0,0.019976278766989708,0.00020908778242301196,0.0006478160503320396,0.6666666666666666,49.012271881103516,46.70585632324219
J-18,54.89130783081055,43.30424118041992,74.45169830322266,510.62190219463815,-1321.1211550995984,259.1576419417399,6.1507840936000004,0.6929036688000001,6.1497840936,150.0,150.0,0.27021488143334577,0.15239999999999998,24755.231000000003,15594.81831595506,201.64236024,0.044163137479999996,2.0,0.2556637227535248,0.05393090844154358,0.018654722720384598,0.0,45.36164855957031,42.31547164916992
J-180,146.40093994140625,147.68692016601562,153.6149139404297,-1217.9286159349651,-1608.2896950299432,-1203.2486695356947,7.178274952000001,3.879003672,7.177274952,150.0,150.0,0.24188457400767557,0.15239999999999998,31924.029500000004,20110.878382257462,206.93822976,0.005678117676,1.0,0.00017501214460935444,3.659421417978592e-05,5.675514785252744e-06,0.0,40.294498443603516,37.36027145385742
J-181,49.5213623046875,58.84629440307617,75.69567108154297,-1840.2341009801414,-972.5190898787904,173.48518603392088,5.090080703199999,2.3274424368,5.089080703199999,150.00000000000006,150.0,0.24785896729360402,0.1016,23058.6025,14526.009335454275,201.34963032000002,0.046055843372,2.0,0.011680047027766705,0.0008500157855451107,0.00037877538125030696,0.0,46.15788269042969,43.370277404785156
J-182,45.16543960571289,55.993255615234375,70.89436340332031,-1801.250059372658,-938.023305004367,200.59541458134618,5.013885275199999,2.2512470088,5.012885275199999,150.00000000000006,150.0,0.2485377797818548,0.1016,22683.625,14289.788312710798,202.71580488,0.027759686416,3.0,0.0381414070725441,0.0017148770857602358,0.0012368978932499886,0.0,44.791507720947266,42.003822326660156
J-183,38.65105056762695,56.7602424621582,68.31031036376953,-1977.6727634695355,-964.7816203149705,168.58502033468733,5.071152928,2.3085146616000003,5.070152928,150.00000000000003,150.0,0.24599068631435173,0.15239999999999998,23053.358,14522.705507481187,204.90902376,0.07318462782400001,3.0,0.06672731041908264,0.00563903758302331,0.0014763716608285904,0.0,42.59064483642578,39.79966735839844
J-184,51.972957611083984,26.37146759033203,55.17118453979492,-4366.736482240136,-415.4014519326163,1558.0861094444351,5.071685718399999,1.1794351823999998,5.070685718399999,144.86189918940175,140.0,0.3555573839746653,0.2032,14617.52,10258.173158275547,215.24360304,0.015141647136,3.0,0.008698751218616962,0.001308394712395966,0.0002820941444952041,0.0,33.37532424926758,31.360525131225586
J-185,38.72200012207031,35.746337890625,60.77108383178711,-3894.643983068577,-514.8919608854605,1199.798588115514,4.9311244552,2.1877791144,4.9301244552000005,144.71540837624894,140.0,0.3316010527142929,0.1016,18279.921000000002,12565.341214803562,213.012528,0.09337349067200001,3.0,0.02914276160299778,0.003751346841454506,0.0002362696104682982,0.0,35.29744338989258,32.97593688964844
J-186,82.5370101928711,94.39935302734375,102.11317443847656,6732.726997900023,513.2991978451573,260.66211093171853,11.650965016000002,2.3763997176,11.649965015999998,150.00000000000003,150.0,0.22805347329930903,0.1016,55912.67100000001,35222.775574373314,184.1848488,0.07507733371599999,1.0,0.004113865550607443,0.0008601921144872904,7.504292443627492e-05,0.0,61.192474365234375,56.84471893310547
J-187,72.12017822265625,58.91070556640625,72.12017822265625,6336.632817130291,547.5551571873897,409.8804930698732,11.057879384800001,1.7833140863999999,11.056879384799998,150.00000000000003,150.0,0.23211148880284022,0.1016,52021.03300000001,32771.19725698792,188.85752424000003,0.133751216368,3.0,0.0056464821100234985,0.00014457013458013535,0.00010300009307684377,0.0,56.519954681396484,52.17240905761719
J-188,70.42198181152344,60.900543212890625,73.26980590820312,3378.4051032191774,-15.036715805147322,-1699.6906201759534,8.4553726264,3.242229837600001,8.454372626400001,149.99999999999997,150.0,0.18552533464602336,0.1016,52834.056000000004,33283.36965286226,180.81933863999998,0.105360627988,2.0,0.012546809390187263,0.002034309320151806,0.00022887217346578836,0.0,65.55585479736328,62.20567321777344
J-189,48.528350830078125,57.10097122192383,61.70781707763672,3329.629112615723,33.96192703878826,-1546.09598428226,8.283128622400001,3.0699858336000005,8.282128622400002,149.99999999999997,150.0,0.18621424453059574,0.1016,51703.846000000005,32571.38196796142,189.15775224000004,0.049841255156000006,3.0,0.032628655433654785,0.002034309320151806,0.0005951944622211158,0.0,57.21721267700195,53.866947174072266
J-19,15.165765762329102,9.98747730255127,28.217050552368164,-2411.505005793244,2755.7400278756436,-1094.2697182190057,1.9218630112,2.6273028480000007,1.9208630112,149.99999999999997,150.0,0.2715789343267041,0.2032,7332.362000000001,4619.098614624637,204.18302064,0.070661019968,3.0,0.05648298189043999,0.0066881002858281136,0.0018317019566893578,0.0,44.074275970458984,41.337379455566406
J-190,107.7094497680664,104.8431167602539,109.5738525390625,10125.639118064862,1355.5402000594613,2126.1057903143046,14.976092833600003,5.709010070400001,14.975092833600002,149.99999999999997,150.0,0.16194327404910008,0.07619999999999999,105068.272,66188.86378444007,163.0722672,0.054257568904000006,1.0,0.0029730454552918673,0.0006216514739207923,5.42327034054324e-05,0.0,80.61017608642578,74.01629638671875
J-191,39.798858642578125,42.06662368774414,67.37281799316406,-1782.8724818082471,-762.8837483505608,278.60274427025576,4.7185279792,1.9558897128,4.717527979199999,150.0,150.0,0.25137630964369206,0.1016,21230.095,13374.12179088395,205.10263272,0.035961411948000004,2.0,0.04208899661898613,0.0035596906673163176,0.0005351826548576355,0.0,42.406986236572266,39.62034606933594
J-192,38.549678802490234,35.866153717041016,60.64667510986328,-3900.6814873441695,-516.969521388987,1200.9437771976989,4.9390702864,2.1957249456000003,4.9380702864,144.72391179369097,140.0,0.3312309588446849,0.1016,18358.128,12614.608537578126,212.93538312,0.087064471032,3.0,0.021727433428168297,0.002672827336937189,0.00017615118122193962,0.0,35.3743782043457,33.052764892578125
J-194,72.00315856933594,77.19501495361328,91.50942993164062,-1129.9255271159677,-1480.891835331686,-1040.1654253901265,6.928763843200001,3.6294925632000004,6.927763843200001,149.99999999999997,150.0,0.24327784190372037,0.15239999999999998,30696.120500000005,19337.34418402978,208.6703472,0.07318462782400001,3.0,0.005068869795650244,0.0005279656616039574,0.00016437975864391774,0.0,38.562416076660156,35.62819290161133
J-195,87.50104522705078,94.85413360595703,102.49726867675781,3319.9888727117886,-206.47794043717002,-1010.4711263201309,8.304785881599999,2.8225031688000004,8.303785881600001,149.99999999999994,150.0,0.21307794145457362,0.15239999999999998,41318.780000000006,26029.200338987644,184.07670576,0.010725333388000002,1.0,0.0005876951036043465,0.0001228845794685185,1.0720418686105404e-05,0.0,62.31268310546875,58.96940612792969
J-196,50.181915283203125,49.38526916503906,74.99269104003906,1127.8073406247672,-2153.276704262117,-461.72581720582707,7.327447729600001,0.7979773728,7.326447729600001,150.0,150.0,0.24417227862392576,0.15239999999999998,33500.0258,21103.693838720672,202.66447656000003,0.0630901964,3.0,0.07431324571371078,0.00669954065233469,0.0016195786884054542,0.0,44.0500373840332,40.863502502441406
J-197,15.12551498413086,45.395660400390625,62.46249008178711,-4009.2303166954443,-554.3102070475891,1221.4719243081877,5.081954125599999,2.338608784800001,5.0809541256,144.87228308779044,140.0,0.3247734014277438,0.1016,19764.465,13500.545332351128,214.13022960000004,0.0946352946,2.0,0.008607585914433002,0.0005800002254545689,6.978443707339466e-05,0.0,34.17891311645508,31.857006072998047
J-198,156.12924194335938,152.05682373046875,158.55079650878906,-1096.5816323020988,-1431.6603247342916,-977.1285551029736,6.834583996000001,3.535312716,6.8335839960000015,149.99999999999997,150.0,0.24383019115834395,0.15239999999999998,30232.63700000001,19045.3678750653,199.41396744000002,0.004416313748,1.0,0.00013612040493171662,2.8461699912440963e-05,4.414284831000259e-06,0.0,47.818904876708984,44.884735107421875
J-199,87.68656921386719,94.99606323242188,102.80523681640625,8204.776720844531,1007.3206494982779,1428.9988799553905,12.893132000800001,3.6185667024,12.8921320008,150.0,150.0,0.23881973479881713,0.1016,60001.476,37798.561318581014,171.08695272,0.016403451064000003,1.0,0.0008988277986645699,0.00018794112838804722,1.63959339261055e-05,0.0,74.80501556396484,71.13929748535156
J-2,64.27689361572266,60.163936614990234,68.5474624633789,108.21652839706745,117.56854542936091,-1836.5026862760399,5.7111960472,2.6418012696,5.7101960472,150.0,150.0,0.21773157844308486,0.15239999999999998,27542.554000000004,17350.72177623312,196.55067624000003,0.052364863012,1.0,0.0028693347703665495,0.0005999659188091755,5.234086711425334e-05,0.0,50.62370300292969,47.65030288696289
J-20,143.56787109375,137.40428161621094,145.89076232910156,4313.17901654555,96.23394856136376,-297.98256757869143,9.0783557848,1.6987948752000002,9.0773557848,150.0,150.0,0.2010007429414468,0.15239999999999998,47437.3845,29883.679641753395,195.66306816000002,0.012618039280000002,1.0,0.0003889158833771944,8.1320533354301e-05,1.2612256796273869e-05,0.0,50.62983322143555,47.240745544433594
J-200,69.63127899169922,63.993099212646484,73.95478820800781,7173.129874806006,500.57540014736236,115.96565831468405,12.239687130400004,2.9651218320000003,12.238687130399999,149.99999999999997,150.0,0.21857815129080832,0.1016,64656.4815,40731.03102699423,178.71042744,0.046055843372,3.0,0.02043295092880726,0.001545093022286892,0.0006626257090829313,0.0,66.63520812988281,62.24546813964844
J-201,74.47343444824219,65.60281372070312,74.69368743896484,8407.194722414099,1074.734784663872,1582.3820782642692,13.065803334400004,3.7912380359999998,13.0648033344,150.0,150.0,0.2468762218172988,0.07619999999999999,58691.68100000001,36973.442172807496,170.91739248000002,0.193686902948,3.0,0.02680014632642269,0.001891216728836298,0.00024783084518276155,0.0,74.97383880615234,71.30712890625
